quizzes,solutions
000002407920800060100900308000060000397014000500308010060027809030000054052030100,683152497924873561175946328218765943397214685546398712461527839739681254852439176
100400005000003126326080000000630409060095010050040072402700000530820901001000080,179462835845973126326581794218637459764295318953148672482719563537826941691354287
604090050000800200037200900170006030908000060400500002000403000290001043000700581,624197358519834276837265914172946835958312467463578192781453629295681743346729581
034028500890030000702650400000040073900502800006900210000107020309084007100000600,634728591895431762712659438251846973973512846486973215548167329369284157127395684
000064070050102600006003100820900030500010490600005002400387210009501800007000004,312864975758192643946753128824976531573218496691435782465387219239541867187629354
043006820000020005000708109608002073002090504005000000109070000500040632300805001,943516827871924365256738149618452973732691584495387216169273458587149632324865791
820456070400000030510000008700902000001008706030100004092070040007010609604380020,823456971476891532519723468768942315241538796935167284192675843387214659654389127
000580612040000000051076009007809035094002080230050091006013800310760000709000000,973584612642391578851276349167849235594132786238657491426913857315768924789425163
008070004905200300007900680502703000890060001100090560001800920030604058000000003,618375294945286317327941685562713849894562731173498562451837926739624158286159473
580709014000005030900204050000000000840320790710008526000060000201800003407050209,582739614174685932936214857629571348845326791713948526398462175251897463467153289
010700529050020400300009000600084001000000080401060050006510007048307006020048930,814736529759821463362459178675284391293175684481963752936512847548397216127648935
050309407610580030900200500500900048240001000003000075369820000001060000080007023,852319467617584932934276581576932148248751396193648275369825714721463859485197623
060009001708000600049020030012046500800910402000030007670301008000500079305800040,563489721728153694149627835912746583837915462456238917674391258281564379395872146
000000085007400916050003000040708050001690040289050070700230090900006402308500100,492167385837425916156983724643718259571692843289354671764231598915876432328549167
000080007603001004000350901047800652300009040062000000000096000180500076750040320,591684237673921584428357961947813652315269748862475193234796815189532476756148329
000840060015300090260507031793000040008000572000010000480002600071060908300905007,937841265815326794264597831793258146148639572652714389489172653571463928326985417
050109000340027001000000286031760000006003059400892060009500408060200030010000007,652189374348627591197354286931765842286413759475892163729536418864271935513948627
190060700006400520200703000608050070400230801010000690800009040302180000007025030,194562783736418529285793416628951374479236851513847692861379245352184967947625138
070800000100960050800034079000013024530200001010040008026300900705009100000086047,679852413143967852852134679968713524534298761217645398426371985785429136391586247
030060701000050040000182000360008270010093005085400090170630080290000350000000406,538964721921357648647182539369518274412793865785426193174635982296841357853279416
620080000004000306007000815000106090308005000100094270073600002059701004010048750,621583947584917326937462815742136598398275461165894273473659182859721634216348759
403260070257400009000000030000175900086090040100800200001000360090738100705020004,413269578257483619968517432342175986586392741179846253821954367694738125735621894
005008039460009080078040200700100300030000950052006700049062500000500010026703800,215678439463259187978341265794185326631427958852936741149862573387594612526713894
000001700001092300502803900000000000453100008080507194805006027020300560900400001,398651742641792385572843916719284653453169278286537194835916427124378569967425831
412005030060004170050830060300980000605000008009502010078020900000740352000009000,412675839863294175957831264341987526625413798789562413578326941196748352234159687
803000000005806940006120075504030100000590000791204000060000308010050200000762009,873945621125876943946123875584637192632591784791284536267419358419358267358762419
